Question Difficulty,Topic Difficulty,Score,Skill Level,Skill_Level_encoded,Time Taken (QNS/Seconds)
6.2,3.2,81.8,Intermediate,1,7.2465
2.2,8.6,98.4,Advanced,2,11.6379
2.1,6.2,76.8,Beginner,0,20.8524
4.4,7.0,75.8,Intermediate,1,17.1546
1.8,7.3,100.0,Advanced,2,10.236
8.6,2.1,77.9,Intermediate,1,19.7331
1.7,4.3,92.0,Intermediate,1,20.8698
8.0,2.3,79.1,Intermediate,1,14.1728
7.1,5.0,73.7,Intermediate,1,12.7295
7.9,8.7,86.8,Advanced,2,7.1064
7.4,7.4,65.6,Intermediate,1,11.4941
8.4,9.0,57.800000000000004,Intermediate,1,10.2081
2.9,9.7,94.8,Advanced,2,6.3817
8.7,2.2,66.4,Beginner,0,11.8382
9.8,3.6,93.2,Advanced,2,11.4929
6.5,2.5,83.0,Intermediate,1,18.9506
6.1,9.6,88.6,Advanced,2,9.5927
1.5,9.3,98.4,Advanced,2,6.3425
8.0,6.8,50.8,Beginner,0,14.1541
1.0,1.1,100.0,Intermediate,1,17.3055
2.1,5.4,80.0,Beginner,0,28.6236
3.0,4.1,88.7,Intermediate,1,18.4556
5.4,5.4,77.6,Intermediate,1,10.9762
1.5,1.8,100.0,Intermediate,1,15.5455
8.8,8.7,85.0,Advanced,2,10.8204
8.5,4.4,58.4,Beginner,0,15.7539
5.4,6.0,64.4,Beginner,0,17.6512
5.2,9.8,90.0,Advanced,2,10.5444
2.0,6.3,85.1,Intermediate,1,19.1226
8.3,7.4,47.199999999999996,Beginner,0,17.5359
9.3,2.3,63.599999999999994,Beginner,0,32.6266
6.4,7.2,92.8,Advanced,2,5.531
4.9,3.7,84.19999999999999,Intermediate,1,11.379
1.9,1.4,100.0,Intermediate,1,5.1583
4.9,8.1,94.0,Advanced,2,7.7028
3.7,9.5,70.4,Intermediate,1,16.5984
1.2,3.9,89.6,Beginner,0,25.4433
5.1,1.1,85.2,Beginner,0,37.2025
9.3,5.4,51.199999999999996,Beginner,0,23.8821
8.7,5.9,66.2,Intermediate,1,19.0495
2.4,6.0,84.8,Intermediate,1,18.2964
5.7,6.8,72.5,Intermediate,1,19.355
5.7,4.2,70.4,Beginner,0,17.9008
8.1,6.9,90.0,Advanced,2,10.2006
6.3,8.0,91.4,Advanced,2,3.3887
9.4,5.2,66.19999999999999,Intermediate,1,17.6818
7.9,7.8,62.900000000000006,Intermediate,1,12.4603
4.5,8.6,70.7,Intermediate,1,9.2021
1.7,3.4,89.6,Beginner,0,27.6657
8.2,2.5,77.9,Intermediate,1,7.7142
6.1,3.1,100.0,Advanced,2,4.2753
8.1,2.7,98.4,Advanced,2,7.387
7.7,8.4,61.699999999999996,Intermediate,1,11.9615
6.4,1.9,100.0,Advanced,2,8.2592
2.4,3.6,92.0,Intermediate,1,9.3487
8.5,6.2,65.9,Intermediate,1,19.758
9.3,4.9,91.6,Advanced,2,9.8091
8.1,8.5,86.8,Advanced,2,7.2886
8.0,8.5,87.0,Advanced,2,5.1301
6.1,5.4,64.0,Beginner,0,28.0926
9.8,3.2,94.0,Advanced,2,8.0805
7.7,3.4,65.6,Beginner,0,36.7563
6.2,2.0,77.2,Beginner,0,20.8663
3.6,5.1,83.9,Intermediate,1,18.6896
6.0,5.2,97.6,Advanced,2,7.7642
3.1,2.0,94.7,Intermediate,1,13.4203
3.4,6.9,99.4,Advanced,2,8.8587
7.8,4.6,72.80000000000001,Intermediate,1,14.3439
8.1,4.7,94.4,Advanced,2,11.394
9.2,9.8,82.0,Advanced,2,2.0822
8.8,7.2,62.0,Intermediate,1,16.5731
1.2,3.9,100.0,Advanced,2,11.7881
3.5,6.0,81.5,Intermediate,1,15.2524
9.3,3.3,94.8,Advanced,2,5.474
3.9,5.4,82.1,Intermediate,1,12.2632
6.0,7.2,57.2,Beginner,0,26.099
8.9,4.2,70.69999999999999,Intermediate,1,7.0649
2.1,2.1,97.4,Intermediate,1,18.8563
2.7,9.6,95.4,Advanced,2,8.6123
3.0,7.2,79.4,Intermediate,1,11.9123
6.2,1.9,85.7,Intermediate,1,17.0909
1.1,6.6,86.9,Intermediate,1,7.894
3.8,4.5,100.0,Advanced,2,4.1202
7.2,4.9,61.599999999999994,Beginner,0,18.3992
5.6,1.8,100.0,Advanced,2,1.6013
5.2,6.3,97.0,Advanced,2,5.1431
3.5,6.9,99.2,Advanced,2,4.5109
7.5,4.1,75.2,Intermediate,1,20.2725
2.7,8.3,77.0,Intermediate,1,21.4836
4.6,8.9,93.0,Advanced,2,9.6707
6.4,5.6,96.0,Advanced,2,11.1761
1.6,8.5,79.7,Intermediate,1,12.0914
4.2,6.7,77.3,Intermediate,1,8.2172
1.3,9.7,98.0,Advanced,2,5.6914
3.3,7.3,78.2,Intermediate,1,6.9116
9.7,2.7,72.80000000000001,Intermediate,1,9.7556
4.1,4.8,74.4,Beginner,0,30.6729
6.3,4.5,98.4,Advanced,2,12.3384
9.7,2.8,95.0,Advanced,2,2.3161
5.9,4.6,78.5,Intermediate,1,11.7562
7.0,7.5,66.5,Intermediate,1,15.672
8.5,9.7,55.400000000000006,Intermediate,1,9.9369
6.2,6.8,58.0,Beginner,0,24.0351
8.6,5.9,52.0,Beginner,0,25.2613
6.4,5.8,73.4,Intermediate,1,8.263
4.9,6.2,97.8,Advanced,2,9.7919
7.3,1.5,74.8,Beginner,0,35.8195
6.2,9.3,89.0,Advanced,2,2.6063
5.8,6.1,62.400000000000006,Beginner,0,20.5032
8.1,4.0,73.7,Intermediate,1,18.9926
8.7,5.8,52.0,Beginner,0,22.4428
8.1,1.8,100.0,Advanced,2,3.6082
2.0,9.6,96.8,Advanced,2,3.6728
2.3,1.9,93.2,Beginner,0,37.1626
5.7,6.8,95.0,Advanced,2,11.4542
9.6,8.4,56.0,Intermediate,1,8.0977
5.8,9.1,50.400000000000006,Beginner,0,18.0188
8.2,2.7,77.30000000000001,Intermediate,1,20.9884
6.7,5.4,61.599999999999994,Beginner,0,13.8612
7.8,9.0,86.4,Advanced,2,8.7529
4.1,3.3,100.0,Advanced,2,6.0168
8.5,8.8,85.4,Advanced,2,8.7159
6.0,4.1,99.8,Advanced,2,6.4545
6.7,9.5,87.6,Advanced,2,6.2857
1.2,3.0,93.2,Beginner,0,30.6396
4.3,1.1,100.0,Advanced,2,8.274
10.0,4.3,67.1,Intermediate,1,8.5937
5.8,5.4,76.4,Intermediate,1,8.9484
4.7,4.0,75.2,Beginner,0,35.5439
8.2,7.1,48.800000000000004,Beginner,0,20.595
5.2,7.6,71.6,Intermediate,1,20.74
3.6,2.5,100.0,Advanced,2,2.6221
6.2,9.6,88.4,Advanced,2,1.0302
5.8,4.7,99.0,Advanced,2,6.2651
6.9,3.3,79.4,Intermediate,1,11.0113
4.8,3.3,85.7,Intermediate,1,9.7014
3.7,3.7,80.4,Beginner,0,21.2579
9.1,7.7,42.8,Beginner,0,29.2748
7.3,1.7,100.0,Advanced,2,8.3131
6.3,1.9,85.4,Intermediate,1,7.5713
2.1,1.0,97.6,Beginner,0,18.3178
2.5,7.8,68.8,Beginner,0,20.22
7.4,3.2,78.19999999999999,Intermediate,1,6.3965
4.9,7.5,95.2,Advanced,2,8.227
4.9,9.1,92.0,Advanced,2,5.8744
6.3,8.9,89.6,Advanced,2,2.7419
7.6,4.8,95.2,Advanced,2,11.151
5.8,1.6,80.4,Beginner,0,33.2437
7.5,7.2,90.6,Advanced,2,11.254
8.6,2.8,75.80000000000001,Intermediate,1,5.7408
2.2,8.3,99.0,Advanced,2,8.0224
9.9,1.1,77.0,Intermediate,1,9.9329
5.5,3.3,83.6,Intermediate,1,7.7697
9.0,9.1,55.699999999999996,Intermediate,1,11.2089
7.3,1.9,100.0,Advanced,2,3.3023
1.3,10.0,76.1,Intermediate,1,21.3485
8.9,2.0,66.4,Beginner,0,18.3896
9.1,2.9,74.0,Intermediate,1,15.1123
9.4,6.1,89.0,Advanced,2,3.168
9.5,5.5,65.0,Intermediate,1,14.7177
2.5,2.6,94.7,Intermediate,1,6.9186
4.7,5.1,100.0,Advanced,2,5.1296
7.1,7.4,91.0,Advanced,2,8.356
6.9,6.5,69.8,Intermediate,1,14.1537
4.8,5.3,69.6,Beginner,0,28.5303
5.4,1.7,88.7,Intermediate,1,19.7635
5.9,7.8,68.9,Intermediate,1,14.8687
9.6,7.5,85.8,Advanced,2,4.7291
7.0,2.4,72.4,Beginner,0,18.3011
4.3,6.4,77.9,Intermediate,1,17.8144
5.8,3.7,100.0,Advanced,2,7.9
2.5,8.0,78.5,Intermediate,1,10.3762
3.6,8.4,74.0,Intermediate,1,8.5433
2.7,6.8,81.5,Intermediate,1,10.9674
6.9,2.2,82.69999999999999,Intermediate,1,9.9494
5.3,4.0,72.8,Beginner,0,17.4899
4.0,7.5,75.5,Intermediate,1,14.1808
5.1,8.9,92.0,Advanced,2,2.3907
9.3,8.1,57.800000000000004,Intermediate,1,13.3845
5.6,2.0,79.6,Beginner,0,25.8314
5.5,2.1,100.0,Advanced,2,6.5855
6.7,8.2,90.2,Advanced,2,11.2097
8.1,8.6,43.2,Beginner,0,30.6838
3.5,3.2,100.0,Advanced,2,3.9586
8.9,8.3,85.6,Advanced,2,11.645
9.7,6.6,61.10000000000001,Intermediate,1,17.9535
1.5,8.7,69.2,Beginner,0,13.7103
3.3,9.1,72.80000000000001,Intermediate,1,12.3005
8.1,9.6,56.900000000000006,Intermediate,1,18.9739
3.8,4.9,100.0,Advanced,2,8.7545
5.1,8.9,92.0,Advanced,2,5.1535
7.9,5.8,55.2,Beginner,0,29.8282
9.5,2.6,73.7,Intermediate,1,6.8025
7.6,1.5,82.7,Intermediate,1,18.998
3.7,5.5,82.4,Intermediate,1,9.0617
6.0,2.2,77.2,Beginner,0,37.3809
7.0,8.4,63.8,Intermediate,1,17.8785
9.1,3.2,60.8,Beginner,0,13.5097
5.2,5.9,76.69999999999999,Intermediate,1,13.0326
8.4,1.4,80.6,Intermediate,1,17.358
1.5,1.2,100.0,Intermediate,1,15.6062
3.8,1.5,100.0,Advanced,2,3.8818
5.0,2.4,87.8,Intermediate,1,19.025
9.2,2.4,75.2,Intermediate,1,13.4394
7.0,5.1,95.8,Advanced,2,2.5386
5.0,9.9,90.2,Advanced,2,11.4144
3.4,8.9,60.8,Beginner,0,14.9185
3.9,7.6,97.0,Advanced,2,3.0878
8.3,3.6,74.3,Intermediate,1,12.262
2.4,7.4,80.6,Intermediate,1,9.3507
9.5,4.7,53.2,Beginner,0,17.9178
4.3,2.2,90.5,Intermediate,1,15.1983
3.7,6.5,99.6,Advanced,2,9.8021
9.0,4.5,69.5,Intermediate,1,17.3123
5.2,2.6,78.8,Beginner,0,15.0708
7.9,8.8,86.6,Advanced,2,4.695
7.0,8.7,88.6,Advanced,2,1.8026
2.4,9.4,62.8,Beginner,0,28.5771
7.2,9.0,87.6,Advanced,2,5.8902
5.8,8.3,67.69999999999999,Intermediate,1,14.5362
1.2,7.1,85.1,Intermediate,1,18.582
6.5,5.7,73.4,Intermediate,1,16.408
5.5,2.4,100.0,Advanced,2,6.1202
8.6,9.5,83.8,Advanced,2,11.3655
4.3,1.5,100.0,Advanced,2,10.8486
6.0,7.4,93.2,Advanced,2,9.5334
6.6,8.7,64.1,Intermediate,1,15.7355
1.8,7.8,81.2,Intermediate,1,17.4791
9.0,4.5,56.0,Beginner,0,38.1065
6.9,8.0,50.4,Beginner,0,14.6789
2.4,5.1,80.0,Beginner,0,24.2591
8.0,6.3,52.8,Beginner,0,34.6489
5.4,8.0,93.2,Advanced,2,6.3602
7.7,3.0,67.2,Beginner,0,31.9564
6.6,6.3,71.30000000000001,Intermediate,1,6.8313
6.5,6.7,93.6,Advanced,2,7.6309
1.3,5.1,84.4,Beginner,0,20.2664
7.0,5.6,59.6,Beginner,0,17.4581
5.5,8.4,68.3,Intermediate,1,9.0314
3.5,9.7,93.6,Advanced,2,9.3771
4.2,6.3,78.5,Intermediate,1,7.7509
9.2,4.9,53.6,Beginner,0,24.6522
2.1,3.4,93.5,Intermediate,1,10.1129
2.5,7.5,70.0,Beginner,0,31.465
6.6,3.0,81.2,Intermediate,1,14.2968
9.0,9.4,83.2,Advanced,2,2.9957
7.8,6.3,91.8,Advanced,2,9.3686
4.2,3.9,77.6,Beginner,0,19.3306
2.3,2.2,96.5,Intermediate,1,10.2466
6.5,1.1,87.2,Intermediate,1,19.0398
5.1,2.0,100.0,Advanced,2,7.3496
1.9,8.2,69.6,Beginner,0,18.9504
8.9,9.9,53.599999999999994,Intermediate,1,6.0554
3.1,7.1,79.4,Intermediate,1,17.4233
3.3,5.5,83.6,Intermediate,1,13.4343
8.3,8.6,86.2,Advanced,2,8.8871
7.8,6.5,67.1,Intermediate,1,14.0626
9.9,1.5,64.4,Beginner,0,33.1784
3.0,8.3,76.1,Intermediate,1,13.4885
1.2,4.6,86.8,Beginner,0,20.1677
5.3,4.0,82.1,Intermediate,1,18.9848
6.6,7.3,92.2,Advanced,2,5.0855
8.7,3.3,96.0,Advanced,2,7.5785
3.0,6.7,80.9,Intermediate,1,10.6591
9.1,8.9,84.0,Advanced,2,9.3612
2.9,8.0,98.2,Advanced,2,7.0906
4.0,8.3,73.1,Intermediate,1,6.4751
6.4,4.6,98.0,Advanced,2,7.8851
2.0,8.2,69.2,Beginner,0,15.4302
1.5,1.3,100.0,Intermediate,1,14.7562
7.4,8.1,89.0,Advanced,2,8.0175
8.2,7.3,63.5,Intermediate,1,13.132
3.0,2.0,90.0,Beginner,0,32.8449
3.0,4.5,80.0,Beginner,0,11.5992
7.3,2.6,70.4,Beginner,0,19.865
6.3,8.2,66.5,Intermediate,1,16.7954
2.4,4.3,100.0,Advanced,2,11.8611
3.2,4.3,87.5,Intermediate,1,8.214
2.0,1.1,100.0,Advanced,2,5.3984
8.5,7.7,87.6,Advanced,2,3.3503
4.6,6.9,64.0,Beginner,0,38.7116
8.6,4.6,70.4,Intermediate,1,14.4864
7.5,9.1,86.8,Advanced,2,6.5693
7.3,7.7,65.0,Intermediate,1,22.2266
9.8,3.4,70.4,Intermediate,1,6.9227
3.4,5.2,100.0,Advanced,2,3.0122
3.5,2.8,100.0,Advanced,2,6.8697
2.7,8.4,65.6,Beginner,0,24.8723
3.9,9.6,93.0,Advanced,2,9.9434
5.8,5.9,96.6,Advanced,2,4.6446
3.1,1.5,96.2,Intermediate,1,18.4691
3.6,1.7,100.0,Advanced,2,10.1309
1.5,3.8,100.0,Advanced,2,6.7918
5.4,8.0,56.4,Beginner,0,30.2898
6.7,4.7,75.8,Intermediate,1,15.2102
2.8,3.5,100.0,Advanced,2,2.9066
4.4,9.6,54.0,Beginner,0,18.8772
6.9,8.1,90.0,Advanced,2,10.1708
1.2,9.8,98.0,Advanced,2,5.3992
1.7,3.8,88.0,Beginner,0,29.0493
1.5,3.3,95.6,Intermediate,1,16.0953
9.5,1.7,97.6,Advanced,2,10.3204
2.2,5.3,87.5,Intermediate,1,9.2191
6.2,2.6,100.0,Advanced,2,11.3396
2.4,1.4,98.6,Intermediate,1,14.6849
8.0,2.3,79.1,Intermediate,1,8.8936
2.5,7.6,79.7,Intermediate,1,14.5974
2.1,5.4,87.5,Intermediate,1,9.973
2.4,1.8,97.4,Intermediate,1,5.8898
1.6,3.0,96.2,Intermediate,1,14.6905
1.2,1.9,100.0,Intermediate,1,6.3078
2.9,1.9,100.0,Advanced,2,3.6101
3.5,7.6,97.8,Advanced,2,4.1945
4.8,1.0,92.6,Intermediate,1,17.4093
4.8,5.5,68.8,Beginner,0,26.7916
7.6,6.3,68.30000000000001,Intermediate,1,10.539
4.2,6.7,77.3,Intermediate,1,15.8013
6.0,3.9,80.3,Intermediate,1,15.1434
2.8,7.2,70.0,Beginner,0,24.2985
10.0,6.2,61.400000000000006,Intermediate,1,15.2082
1.3,4.5,92.6,Intermediate,1,12.5036
6.9,3.2,79.69999999999999,Intermediate,1,18.7295
10.0,8.5,36.0,Beginner,0,37.9156
7.4,3.1,68.0,Beginner,0,18.4696
1.5,9.1,67.6,Beginner,0,19.0876
4.0,9.9,68.3,Intermediate,1,10.1459
9.4,5.0,91.2,Advanced,2,8.1597
8.9,2.0,77.3,Intermediate,1,15.9867
1.4,8.9,68.8,Beginner,0,31.9427
4.1,8.4,95.0,Advanced,2,11.0742
8.9,4.7,92.8,Advanced,2,6.1523
2.3,5.9,77.2,Beginner,0,30.3673
7.7,6.1,54.8,Beginner,0,12.8474
9.2,9.1,55.10000000000001,Intermediate,1,18.7043
7.3,1.2,100.0,Advanced,2,5.8318
9.2,9.0,55.400000000000006,Intermediate,1,11.6916
3.3,3.9,81.2,Beginner,0,31.2752
3.9,6.4,99.4,Advanced,2,4.4221
7.6,5.6,57.2,Beginner,0,34.2647
3.4,4.0,87.8,Intermediate,1,9.6805
8.6,7.8,44.400000000000006,Beginner,0,16.6804
2.1,2.1,97.4,Intermediate,1,17.367
8.1,3.2,64.8,Beginner,0,15.1286
8.6,9.3,56.300000000000004,Intermediate,1,20.5751
9.6,9.7,81.4,Advanced,2,7.5959
2.5,7.3,70.8,Beginner,0,27.9702
6.0,9.4,48.4,Beginner,0,20.7117
9.1,3.4,95.0,Advanced,2,1.6588
7.4,9.7,85.8,Advanced,2,5.0743
6.0,1.0,82.0,Beginner,0,36.4714
4.3,2.6,100.0,Advanced,2,4.1001
5.3,4.8,99.8,Advanced,2,4.0888
2.3,8.4,98.6,Advanced,2,8.597
7.8,1.3,73.6,Beginner,0,36.4547
7.2,9.0,87.6,Advanced,2,2.9174
8.7,2.6,97.4,Advanced,2,3.9725
6.3,3.3,100.0,Advanced,2,1.6817
8.6,4.7,93.4,Advanced,2,2.649
1.6,2.0,99.2,Intermediate,1,9.3231
1.1,9.8,66.4,Beginner,0,29.8536
1.2,1.8,100.0,Advanced,2,11.4378
5.1,3.8,83.30000000000001,Intermediate,1,14.5834
8.4,8.6,42.0,Beginner,0,20.8448
9.2,7.9,41.599999999999994,Beginner,0,12.032
5.2,4.0,100.0,Advanced,2,4.4101
6.4,7.1,56.0,Beginner,0,24.6797
3.6,8.3,74.3,Intermediate,1,20.807
5.0,5.7,67.2,Beginner,0,34.9195
7.2,8.7,88.2,Advanced,2,11.6934
3.5,6.8,79.1,Intermediate,1,14.3664
4.8,7.3,73.7,Intermediate,1,7.0285
6.8,1.7,84.5,Intermediate,1,15.8021
5.1,1.6,89.9,Intermediate,1,13.9566
6.5,1.8,76.8,Beginner,0,36.2328
5.2,9.3,66.5,Intermediate,1,14.3852
6.1,2.8,83.30000000000001,Intermediate,1,17.4108
2.0,7.6,100.0,Advanced,2,4.1594
6.9,3.2,79.69999999999999,Intermediate,1,14.5837
2.2,5.8,78.0,Beginner,0,34.2819
5.8,7.7,69.5,Intermediate,1,17.0771
3.7,2.5,85.2,Beginner,0,38.9368
6.7,4.6,97.4,Advanced,2,7.2924
2.4,9.4,74.6,Intermediate,1,8.6389
9.7,4.6,52.800000000000004,Beginner,0,16.592
1.6,9.0,78.2,Intermediate,1,10.2072
8.0,6.4,66.8,Intermediate,1,7.4157
3.9,7.0,77.3,Intermediate,1,15.2214
2.9,4.5,80.4,Beginner,0,38.8302
2.9,5.8,100.0,Advanced,2,10.7162
3.1,9.2,95.4,Advanced,2,8.1414
1.6,7.8,81.8,Intermediate,1,9.4555
3.8,2.4,91.4,Intermediate,1,11.7078
7.6,5.4,71.0,Intermediate,1,13.7011
5.1,2.6,79.2,Beginner,0,21.8589
8.1,8.2,44.80000000000001,Beginner,0,21.9696
4.0,3.5,80.0,Beginner,0,31.7408
3.9,2.6,90.5,Intermediate,1,12.785
1.7,6.9,100.0,Advanced,2,11.2577
1.4,10.0,75.8,Intermediate,1,14.0015
2.4,9.4,62.8,Beginner,0,22.7942
3.1,3.0,85.6,Beginner,0,34.727
4.5,8.5,71.0,Intermediate,1,12.9662
3.9,7.3,97.6,Advanced,2,6.9584
3.3,9.4,94.6,Advanced,2,7.1674
2.4,9.4,74.6,Intermediate,1,16.0252
2.6,5.9,84.5,Intermediate,1,6.153
9.7,5.9,63.2,Intermediate,1,6.3635
3.8,4.5,85.1,Intermediate,1,8.6106
5.4,5.0,78.8,Intermediate,1,10.1333
9.1,1.5,98.8,Advanced,2,10.216
1.9,3.6,100.0,Advanced,2,3.7416
6.9,4.4,76.1,Intermediate,1,8.304
3.9,4.4,100.0,Advanced,2,10.5348
3.1,2.1,100.0,Advanced,2,9.9051
2.3,6.9,100.0,Advanced,2,5.3705
3.3,5.6,100.0,Advanced,2,10.1272
7.5,1.4,100.0,Advanced,2,5.798
1.3,3.2,92.0,Beginner,0,22.003
4.6,6.5,65.6,Beginner,0,18.4344
3.1,7.5,67.6,Beginner,0,21.8517
1.2,1.4,100.0,Advanced,2,6.6461
2.7,5.3,86.0,Intermediate,1,8.1997
5.5,9.3,50.8,Beginner,0,16.9551
7.3,4.2,75.5,Intermediate,1,13.9079
9.2,8.0,41.2,Beginner,0,19.4367
1.5,1.2,100.0,Advanced,2,10.3758
2.7,8.1,66.8,Beginner,0,19.1557
7.6,2.4,100.0,Advanced,2,8.8181
1.1,4.9,92.0,Intermediate,1,13.3315
7.7,4.0,74.9,Intermediate,1,15.9819
9.3,6.6,46.4,Beginner,0,34.6453
3.0,8.2,76.4,Intermediate,1,11.1737
1.8,7.7,72.0,Beginner,0,26.1767
5.9,3.9,70.8,Beginner,0,21.3414
6.8,6.1,94.2,Advanced,2,6.6053
8.4,7.8,87.6,Advanced,2,8.5784
4.5,6.4,66.4,Beginner,0,22.4967
4.8,3.6,84.8,Intermediate,1,21.0529
9.8,6.1,88.2,Advanced,2,6.4635
6.4,10.0,60.800000000000004,Intermediate,1,8.0284
9.6,3.6,70.4,Intermediate,1,13.4586
6.2,8.1,91.4,Advanced,2,3.7125
8.2,5.5,55.2,Beginner,0,25.6365
5.2,2.0,100.0,Advanced,2,10.2874
2.7,1.7,96.8,Intermediate,1,7.4919
7.0,4.7,74.9,Intermediate,1,9.647
9.4,5.1,91.0,Advanced,2,8.2249
1.6,2.3,98.3,Intermediate,1,11.9473
2.3,5.2,100.0,Advanced,2,4.3778
4.7,1.2,92.3,Intermediate,1,11.3774
8.1,5.7,92.4,Advanced,2,12.5396
2.8,8.9,96.6,Advanced,2,3.125
2.2,7.8,80.0,Intermediate,1,12.9421
5.5,2.2,100.0,Advanced,2,3.9396
5.9,5.6,64.0,Beginner,0,30.8182
3.4,5.6,83.0,Intermediate,1,19.7529
5.6,4.3,70.4,Beginner,0,25.2695
9.5,2.2,74.9,Intermediate,1,9.1911
8.4,4.2,94.8,Advanced,2,8.077
8.6,9.5,55.699999999999996,Intermediate,1,17.4334
2.4,7.5,70.4,Beginner,0,20.2365
1.7,7.2,100.0,Advanced,2,5.9974
5.8,8.5,52.8,Beginner,0,25.8135
6.7,8.5,49.2,Beginner,0,36.9799
4.7,8.8,69.5,Intermediate,1,19.968
1.4,6.8,77.2,Beginner,0,27.9235
7.3,6.0,70.1,Intermediate,1,9.424
1.5,5.0,90.5,Intermediate,1,18.1265
4.5,7.5,96.0,Advanced,2,9.0718
2.2,3.7,86.4,Beginner,0,13.1366
3.3,2.2,93.5,Intermediate,1,17.6318
4.4,9.6,92.0,Advanced,2,10.0687
3.5,9.6,57.6,Beginner,0,11.4037
3.6,10.0,69.2,Intermediate,1,18.1217
5.9,1.2,88.7,Intermediate,1,12.8292
3.8,3.6,87.8,Intermediate,1,13.6841
8.6,2.8,64.4,Beginner,0,29.5144
4.0,2.4,84.4,Beginner,0,14.8005
6.6,3.7,68.8,Beginner,0,38.2006
6.8,3.4,99.6,Advanced,2,2.2296
3.2,3.3,90.5,Intermediate,1,8.8602
4.4,9.4,68.6,Intermediate,1,15.1856
8.7,9.1,56.60000000000001,Intermediate,1,8.9155
6.8,5.8,72.2,Intermediate,1,6.069
6.1,4.2,99.4,Advanced,2,8.0366
3.9,7.9,74.6,Intermediate,1,7.9001
7.5,3.5,77.0,Intermediate,1,12.0394
5.5,2.9,84.8,Intermediate,1,19.6131
1.5,7.1,100.0,Advanced,2,7.4755
6.0,2.5,100.0,Advanced,2,1.8447
7.9,9.2,58.699999999999996,Intermediate,1,11.8542
9.6,4.4,54.0,Beginner,0,27.3863
7.1,8.5,47.6,Beginner,0,37.3958
6.8,3.5,99.4,Advanced,2,9.8712
9.9,5.8,62.900000000000006,Intermediate,1,7.3855
5.4,4.1,81.5,Intermediate,1,11.9759
2.5,3.5,92.0,Intermediate,1,15.934
9.6,1.5,65.6,Beginner,0,29.148
4.2,4.8,83.0,Intermediate,1,9.1293
8.0,2.7,67.2,Beginner,0,34.0039
5.6,7.1,71.9,Intermediate,1,11.1784
9.1,8.8,84.2,Advanced,2,1.9922
8.1,7.8,88.2,Advanced,2,8.7727
8.4,2.8,76.4,Intermediate,1,20.2987
4.3,3.3,87.2,Intermediate,1,20.159
4.1,2.3,90.8,Intermediate,1,20.2729
6.0,3.3,100.0,Advanced,2,4.6597
4.9,2.6,87.5,Intermediate,1,16.95
5.3,9.3,66.19999999999999,Intermediate,1,9.0223
8.4,3.8,95.6,Advanced,2,2.425
3.9,4.1,100.0,Advanced,2,3.5381
3.4,6.8,79.4,Intermediate,1,14.0432
7.2,1.6,74.8,Beginner,0,35.9725
1.4,2.1,100.0,Advanced,2,7.565
7.2,2.1,100.0,Advanced,2,3.4548
1.7,1.7,99.8,Intermediate,1,14.574
9.6,5.6,64.4,Intermediate,1,12.6447
4.8,9.1,68.30000000000001,Intermediate,1,21.366
8.8,1.6,99.2,Advanced,2,8.2267
1.0,6.7,79.2,Beginner,0,22.398
3.5,6.3,80.6,Intermediate,1,19.0231
5.5,1.8,88.1,Intermediate,1,11.5394
7.5,6.8,52.8,Beginner,0,37.7688
3.1,3.9,89.0,Intermediate,1,18.1006
7.8,5.0,71.6,Intermediate,1,9.1348
6.9,1.9,100.0,Advanced,2,6.6135
3.2,2.7,92.3,Intermediate,1,14.252
4.4,2.7,100.0,Advanced,2,8.398
7.3,7.3,90.8,Advanced,2,7.9923
4.0,5.6,100.0,Advanced,2,9.0872
7.1,3.1,69.2,Beginner,0,24.9136
6.5,2.8,82.1,Intermediate,1,10.0595
7.1,5.3,60.400000000000006,Beginner,0,29.4236
4.0,9.6,92.8,Advanced,2,5.8041
5.9,2.2,77.6,Beginner,0,24.3902
5.4,5.9,76.1,Intermediate,1,22.1552
8.4,9.7,55.699999999999996,Intermediate,1,11.7396
5.0,7.0,96.0,Advanced,2,2.0053
7.0,5.6,94.8,Advanced,2,2.6386
2.8,3.2,86.0,Beginner,0,29.4868
9.0,5.2,91.6,Advanced,2,7.2972
2.0,8.4,68.4,Beginner,0,13.1604
3.0,5.5,100.0,Advanced,2,1.6456
1.6,4.6,91.4,Intermediate,1,11.0756
4.0,2.0,92.0,Intermediate,1,7.2044
3.8,1.4,89.2,Beginner,0,38.6429
9.2,4.3,93.0,Advanced,2,2.9524
1.4,1.1,100.0,Intermediate,1,18.7191
8.4,2.0,78.8,Intermediate,1,20.6704
2.0,5.0,89.0,Intermediate,1,19.407
1.7,6.1,100.0,Advanced,2,11.1214
2.6,6.6,82.4,Intermediate,1,13.6626
7.7,4.5,61.2,Beginner,0,27.5948
1.5,3.5,90.0,Beginner,0,18.9365
7.6,4.4,96.0,Advanced,2,9.2881
6.7,7.9,51.599999999999994,Beginner,0,20.5885
4.1,2.6,89.9,Intermediate,1,21.4378
2.5,8.5,98.0,Advanced,2,2.2375
3.4,9.8,93.6,Advanced,2,4.9375
1.6,5.4,89.0,Intermediate,1,15.4294
5.1,7.2,73.1,Intermediate,1,7.6945
6.3,7.4,92.6,Advanced,2,8.9381
3.3,8.3,75.19999999999999,Intermediate,1,6.1728
3.8,6.7,99.0,Advanced,2,7.9836
4.8,2.2,82.0,Beginner,0,33.3664
